CustomerID,CustomerSegment,AcquisitionChannel,TenureMonths,SupportCalls,TotalSpend_USD,ChurnStatus
CUST_06167,Basic,Organic,40,7,105.87,0
CUST_06168,Premium,Organic,19,2,369.43,0
CUST_06169,Basic,Facebook Ads,32,0,2829.31,0
CUST_06170,Premium,Email Marketing,19,6,2387.1,0
CUST_06171,Premium,Facebook Ads,35,2,2389.32,0
CUST_06172,Standard,Facebook Ads,42,0,911.38,0
CUST_06173,Basic,Google Search,43,5,253.09,1
CUST_06174,Standard,Organic,47,1,1045.63,0
CUST_06175,Basic,Organic,19,5,215.64,0
CUST_06176,Basic,Organic,22,5,230.99,1
CUST_06177,Premium,Organic,4,4,2126.23,1
CUST_06178,Standard,Email Marketing,2,1,533.33,0
CUST_06179,Standard,Google Search,7,0,1904.49,0
CUST_06180,Premium,Google Search,3,7,2735.77,0
CUST_06181,Basic,Organic,37,2,1750.97,0
CUST_06182,Basic,Facebook Ads,28,7,106.74,1
CUST_06183,Standard,Facebook Ads,21,5,4444.9,0
CUST_06184,Standard,Email Marketing,14,3,381.1,0
CUST_06185,Standard,Email Marketing,4,5,3889.64,0
CUST_06186,Premium,Email Marketing,28,7,3993.59,0
CUST_06187,Basic,Email Marketing,25,3,1686.63,0
CUST_06188,Premium,Organic,47,7,1974.51,0
CUST_06189,Basic,Organic,19,3,2733.88,0
CUST_06190,Basic,Email Marketing,20,6,377.84,1
CUST_06191,Basic,Email Marketing,39,1,2275.14,0
CUST_06192,Basic,Email Marketing,45,2,2369.08,0
CUST_06193,Standard,Facebook Ads,9,1,3792.98,0
CUST_06194,Premium,Email Marketing,2,5,NaN,0
CUST_06195,Basic,Facebook Ads,34,7,75.0,1
CUST_06196,Basic,Organic,16,3,2288.78,0
CUST_06197,Basic,Google Search,27,5,252.76,1
CUST_06198,Premium,Facebook Ads,39,4,1872.67,0
CUST_06199,Standard,Google Search,44,7,2199.23,0
CUST_06200,Premium,Email Marketing,33,7,1736.81,0
CUST_06201,Standard,Google Search,19,4,1243.51,0
CUST_06202,Basic,Facebook Ads,36,0,215.82,0
CUST_06203,Premium,Organic,14,5,1206.65,0
CUST_06204,Premium,Facebook Ads,19,0,4056.6,1
CUST_06205,Premium,Organic,11,0,244.95,0
CUST_06206,Standard,Email Marketing,5,1,151.84,0
CUST_06207,Standard,Organic,10,5,2549.17,0
CUST_06208,Premium,Google Search,21,4,2663.17,0
CUST_06209,Basic,Facebook Ads,26,2,2046.4,0
CUST_06210,Basic,Organic,7,3,371.62,0
CUST_06211,Basic,Organic,1,0,1467.03,0
CUST_06212,Premium,Organic,26,4,3038.98,0
CUST_06213,Standard,Facebook Ads,9,7,NaN,1
CUST_06214,Premium,Facebook Ads,46,0,2439.43,0
CUST_06215,Standard,Google Search,29,3,1728.61,0
CUST_06216,Premium,Organic,6,7,473.82,0
CUST_06217,Premium,Google Search,5,2,3312.52,0
CUST_06218,Premium,Facebook Ads,42,4,1763.5,0
CUST_06219,Premium,Organic,30,7,2952.9,1
CUST_06220,Premium,Organic,12,4,3981.19,1
CUST_06221,Basic,Facebook Ads,28,0,2140.78,0
CUST_06222,Basic,Facebook Ads,33,2,1133.97,0
CUST_06223,Basic,Email Marketing,43,3,2859.37,0
CUST_06224,Premium,Organic,47,7,1521.13,0
CUST_06225,Standard,Google Search,10,6,419.74,0
CUST_06226,Premium,Google Search,20,7,1129.06,0
CUST_06227,Premium,Google Search,48,7,892.14,1
CUST_06228,Basic,Facebook Ads,43,1,2327.28,0
CUST_06229,Premium,Google Search,27,0,4378.96,0
CUST_06230,Premium,Email Marketing,48,3,490.82,0
CUST_06231,Premium,Organic,3,5,3998.84,0
CUST_06232,Standard,Facebook Ads,10,2,435.93,0
CUST_06233,Standard,Email Marketing,40,2,971.07,0
CUST_06234,Basic,Facebook Ads,4,4,235.29,0
CUST_06235,Standard,Facebook Ads,46,UNKNOWN,4165.58,0
CUST_06236,Premium,Email Marketing,38,0,3989.01,0
CUST_06237,Standard,Organic,48,2,896.7,0
CUST_06238,Basic,Facebook Ads,17,7,76.76,1
CUST_06239,Premium,Organic,40,4,2487.86,0
CUST_06240,Premium,Email Marketing,9,5,1679.53,0
CUST_06241,Standard,Google Search,7,0,418.51,0
CUST_06242,Standard,Organic,47,5,4339.31,0
CUST_06243,Basic,Organic,16,4,2674.96,0
CUST_06244,Premium,Email Marketing,6,4,1634.55,0
CUST_06245,Premium,Organic,42,5,223.25,0
CUST_06246,Standard,Google Search,22,3,2020.9,0
CUST_06247,Standard,Email Marketing,38,0,3833.49,0
CUST_06248,Premium,Email Marketing,36,3,1121.32,0
CUST_06249,Standard,Google Search,18,3,3731.32,0
CUST_06250,Premium,Organic,43,1,1365.71,0
CUST_06251,Premium,Google Search,7,1,1721.88,0
CUST_06252,Basic,Email Marketing,1,6,398.47,1
CUST_06253,Standard,Facebook Ads,31,0,3833.74,0
CUST_06254,Standard,Email Marketing,35,6,4443.96,0
CUST_06255,Basic,Google Search,41,0,1844.76,0
CUST_06256,Premium,Google Search,6,5,538.85,0
CUST_06257,Basic,Facebook Ads,39,7,217.29,0
CUST_06258,Basic,Facebook Ads,26,2,1363.29,0
CUST_06259,Standard,Organic,30,1,4106.27,0
CUST_06260,Basic,Google Search,34,4,2940.53,0
CUST_06261,Standard,Google Search,3,2,458.27,0
CUST_06262,Basic,Facebook Ads,15,4,3372.5,0
CUST_06263,Premium,Google Search,37,3,4483.3,0
CUST_06264,Premium,Email Marketing,26,5,2691.52,0
CUST_06265,Basic,Facebook Ads,3,6,306.91,1
CUST_06266,Premium,Google Search,34,0,1844.2,0
CUST_06267,Basic,Organic,48,6,205.59,0
CUST_06268,Standard,Facebook Ads,38,4,4019.53,0
CUST_06269,Basic,Google Search,37,3,1800.49,0
CUST_06270,Premium,Email Marketing,29,4,4401.58,0
CUST_06271,Standard,Facebook Ads,2,7,4354.16,0
CUST_06272,Premium,Google Search,27,1,4416.69,0
CUST_06273,Standard,Email Marketing,32,5,2450.84,0
CUST_06274,Premium,Email Marketing,14,2,2789.1,1
CUST_06275,Basic,Facebook Ads,46,0,3981.16,0
CUST_06276,Basic,Email Marketing,37,0,416.12,0
CUST_06277,Premium,Google Search,31,2,562.29,1
CUST_06278,Premium,Google Search,41,6,4087.16,0
CUST_06279,Standard,Email Marketing,29,6,1904.25,0
CUST_06280,Standard,Google Search,13,0,1420.25,0
CUST_06281,Premium,Google Search,25,3,2104.47,1
CUST_06282,Premium,Google Search,8,0,2835.23,0
CUST_06283,Basic,Organic,45,7,238.35,1
CUST_06284,Premium,Facebook Ads,13,7,1744.69,0
CUST_06285,Premium,Organic,47,6,4137.96,0
CUST_06286,Standard,Email Marketing,10,3,1155.58,0
CUST_06287,Basic,Facebook Ads,48,6,221.7,1
CUST_06288,Premium,Email Marketing,26,3,4269.46,0
CUST_06289,Standard,Email Marketing,17,4,811.39,0
CUST_06290,Basic,Email Marketing,34,4,4292.26,0
CUST_06291,Basic,Google Search,20,4,927.58,0
CUST_06292,Premium,Organic,14,0,3901.37,0
CUST_06293,Basic,Facebook Ads,18,4,1909.89,0
CUST_06294,Basic,Organic,4,6,354.87,1
CUST_06295,Standard,Organic,26,4,2086.77,0
CUST_06296,Basic,Organic,5,0,4059.06,0
CUST_06297,Basic,Email Marketing,22,1,3791.27,0
CUST_06298,Standard,Organic,2,0,1091.49,0
CUST_06299,Basic,Organic,29,1,900.06,1
CUST_06300,Basic,Facebook Ads,12,1,1054.87,0
CUST_06301,Premium,Facebook Ads,31,1,172.71,0
CUST_06302,Standard,Google Search,27,3,2778.18,0
CUST_06303,Basic,Email Marketing,20,4,150.86,0
CUST_06304,Standard,Email Marketing,4,4,2169.4,0
CUST_06305,Standard,Google Search,16,7,1794.29,0
CUST_06306,Standard,Google Search,38,1,3477.22,0
CUST_06307,Basic,Organic,8,3,1657.24,0
CUST_06308,Standard,Organic,16,3,4328.41,0
CUST_06309,Standard,Email Marketing,23,7,2627.15,0
CUST_06310,Standard,Organic,39,1,1855.18,0
CUST_06311,Premium,Facebook Ads,48,1,2999.59,0
CUST_06312,Premium,Google Search,26,5,1443.22,0
CUST_06313,Standard,Facebook Ads,5,3,4002.47,0
CUST_06314,Standard,Facebook Ads,9,3,3745.22,0
CUST_06315,Standard,Google Search,20,1,2194.15,0
CUST_06316,Premium,Email Marketing,42,7,1441.03,0
CUST_06317,Standard,Organic,9,7,172.68,0
CUST_06318,Premium,Organic,5,4,3333.16,0
CUST_06319,Premium,Organic,3,6,3819.21,0
CUST_06320,Premium,Email Marketing,29,3,855.96,0
CUST_06321,Standard,Google Search,22,3,2298.37,0
CUST_06322,Basic,Facebook Ads,41,3,236.36,0
CUST_06323,Premium,Facebook Ads,20,2,1222.17,0
CUST_06324,Premium,Email Marketing,9,0,1490.2,0
CUST_06325,Premium,Google Search,22,5,2528.22,0
CUST_06326,Basic,Organic,17,3,2545.22,0
CUST_06327,Standard,Google Search,3,2,4350.31,0
CUST_06328,Premium,Email Marketing,13,3,4360.6,0
CUST_06329,Standard,Facebook Ads,13,7,1359.04,0
CUST_06330,Standard,Google Search,15,1,1913.8,0
CUST_06331,Standard,Facebook Ads,7,4,3024.49,0
CUST_06332,Standard,Organic,10,6,3649.75,1
CUST_06333,Premium,Organic,41,1,1069.31,0
CUST_06334,Premium,Facebook Ads,45,3,701.61,0
CUST_06335,Standard,Google Search,29,3,3518.55,0
CUST_06336,Basic,Email Marketing,2,1,1853.34,0
CUST_06337,Basic,Email Marketing,47,5,296.58,1
CUST_06338,Premium,Google Search,35,4,3678.07,0
CUST_06339,Premium,Organic,30,3,3096.22,1
CUST_06340,Standard,Facebook Ads,15,7,3885.61,0
CUST_06341,Standard,Organic,4,1,1617.49,0
CUST_06342,Basic,Organic,1,4,167.88,0
CUST_06343,Standard,Google Search,15,2,1221.54,0
CUST_06344,Basic,Facebook Ads,33,5,171.38,1
CUST_06345,Standard,Facebook Ads,15,4,1259.63,1
CUST_06346,Premium,Organic,23,7,4315.9,0
CUST_06347,Basic,Facebook Ads,13,4,3809.51,0
CUST_06348,Standard,Organic,40,2,3273.55,0
CUST_06349,Standard,Email Marketing,6,5,574.52,0
CUST_06350,Basic,Organic,46,4,3322.76,0
CUST_06351,Standard,Facebook Ads,16,2,1296.97,0
CUST_06352,Basic,Facebook Ads,45,3,1362.21,0
CUST_06353,Premium,Google Search,15,3,4125.66,0
CUST_06354,Standard,Email Marketing,5,6,1832.67,0
CUST_06355,Standard,Google Search,15,4,2266.53,1
CUST_06356,Basic,Facebook Ads,30,7,161.2,1
CUST_06357,Premium,Facebook Ads,14,1,558.76,0
CUST_06358,Standard,Google Search,42,4,493.84,0
CUST_06359,Basic,Google Search,20,4,3487.55,0
CUST_06360,Standard,Google Search,18,UNKNOWN,3591.59,0
CUST_06361,Standard,Organic,43,0,1023.81,0
CUST_06362,Basic,Facebook Ads,10,0,4376.37,0
CUST_06363,Standard,Organic,38,2,1282.6,0
CUST_06364,Premium,Organic,13,5,2802.49,0
CUST_06365,Standard,Email Marketing,24,5,3462.31,0
CUST_06366,Basic,Facebook Ads,11,5,193.55,1
CUST_06367,Premium,Email Marketing,1,0,3333.47,0
CUST_06368,Basic,Google Search,3,1,3332.36,0
CUST_06369,Premium,Email Marketing,22,0,674.93,0
CUST_06370,Premium,Facebook Ads,38,3,1456.99,0
CUST_06371,Standard,Email Marketing,16,0,3174.73,1
CUST_06372,Premium,Facebook Ads,39,1,1483.36,0
CUST_06373,Premium,Google Search,31,6,3412.88,0
CUST_06374,Standard,Google Search,37,3,3536.51,0
CUST_06375,Basic,Email Marketing,4,0,3313.83,1
CUST_06376,Standard,Organic,20,1,2851.7,0
CUST_06377,Standard,Facebook Ads,46,4,2755.36,0
CUST_06378,Standard,Organic,34,1,3951.12,0
CUST_06379,Basic,Google Search,45,4,1209.92,0
CUST_06380,Standard,Google Search,39,2,1962.71,0
CUST_06381,Basic,Organic,5,1,1651.2,0
CUST_06382,Basic,Organic,6,0,3605.01,0
CUST_06383,Premium,Google Search,43,4,2627.21,0
CUST_06384,Premium,Facebook Ads,45,5,643.1,0
CUST_06385,Basic,Organic,29,0,3160.17,0
CUST_06386,Standard,Organic,13,5,4038.41,0
CUST_06387,Premium,Google Search,44,4,2158.6,0
CUST_06388,Premium,Google Search,5,7,2142.76,0
CUST_06389,Basic,Organic,38,7,335.71,0
CUST_06390,Premium,Facebook Ads,25,1,4359.09,0
CUST_06391,Basic,Facebook Ads,21,4,1427.76,0
CUST_06392,Standard,Facebook Ads,10,0,2664.34,0
CUST_06393,Basic,Email Marketing,33,5,218.56,1
CUST_06394,Premium,Google Search,25,0,3953.78,0
CUST_06395,Basic,Email Marketing,12,3,3873.03,0
CUST_06396,Standard,Google Search,17,4,3936.56,0
CUST_06397,Basic,Organic,11,0,2220.7,1
CUST_06398,Premium,Google Search,6,7,1407.56,0
CUST_06399,Premium,Email Marketing,19,0,1252.05,0
CUST_06400,Standard,Facebook Ads,4,5,1045.36,0
CUST_06401,Basic,Google Search,14,1,3106.95,0
CUST_06402,Basic,Email Marketing,48,4,3150.79,0
CUST_06403,Standard,Facebook Ads,26,4,3554.18,1
CUST_06404,Basic,Google Search,31,2,NaN,0
CUST_06405,Standard,Email Marketing,45,6,1770.58,0
CUST_06406,Standard,Organic,29,4,1610.46,0
CUST_06407,Premium,Email Marketing,19,4,3337.04,0
CUST_06408,Basic,Email Marketing,43,7,52.4,1
CUST_06409,Standard,Organic,34,5,687.09,0
CUST_06410,Premium,Google Search,21,2,2739.53,0
CUST_06411,Standard,Facebook Ads,35,4,1212.44,0
CUST_06412,Premium,Organic,29,0,1746.75,0
CUST_06413,Standard,Facebook Ads,26,5,1282.79,0
CUST_06414,Standard,Email Marketing,37,2,3864.39,0
CUST_06415,Standard,Facebook Ads,47,4,3233.01,0
CUST_06416,Premium,Email Marketing,1,0,2997.73,0
CUST_06417,Standard,Email Marketing,28,3,2399.91,0
CUST_06418,Premium,Email Marketing,31,7,2647.7,0
CUST_06419,Basic,Email Marketing,41,7,75.56,1
CUST_06420,Premium,Google Search,7,5,4481.8,0
CUST_06421,Premium,Organic,33,2,3837.57,0
CUST_06422,Premium,Email Marketing,5,0,826.39,0
CUST_06423,Basic,Email Marketing,33,3,4239.19,0
CUST_06424,Standard,Google Search,16,6,2808.47,0
CUST_06425,Premium,Organic,41,0,3203.79,1
CUST_06426,Standard,Google Search,14,7,349.26,0
CUST_06427,Standard,Email Marketing,10,0,973.76,1
CUST_06428,Standard,Google Search,6,3,3491.09,1
CUST_06429,Premium,Facebook Ads,27,7,824.55,0
CUST_06430,Standard,Google Search,41,UNKNOWN,602.11,1
CUST_06431,Standard,Facebook Ads,12,6,1696.96,0
CUST_06432,Basic,Google Search,26,1,456.64,0
CUST_06433,Premium,Email Marketing,36,5,3493.57,0
CUST_06434,Premium,Facebook Ads,9,0,1035.55,0
CUST_06435,Standard,Organic,28,3,762.59,0
CUST_06436,Standard,Email Marketing,39,1,2624.47,0
CUST_06437,Standard,Facebook Ads,31,5,2126.91,0
CUST_06438,Standard,Facebook Ads,19,1,2758.19,0
CUST_06439,Premium,Google Search,7,1,3671.66,0
CUST_06440,Premium,Email Marketing,43,7,3191.02,0
CUST_06441,Basic,Organic,4,5,151.75,1
CUST_06442,Basic,Facebook Ads,6,3,2256.48,0
CUST_06443,Standard,Organic,19,6,3031.41,0
CUST_06444,Premium,Organic,4,6,3587.57,0
CUST_06445,Standard,Organic,4,6,452.97,0
CUST_06446,Standard,Google Search,47,1,1902.5,0
CUST_06447,Standard,Organic,28,6,540.66,0
CUST_06448,Standard,Google Search,34,7,4398.74,0
CUST_06449,Basic,Organic,22,5,323.04,1
CUST_06450,Premium,Email Marketing,28,7,3462.08,0
CUST_06451,Standard,Facebook Ads,24,0,1593.41,0
CUST_06452,Basic,Organic,47,6,156.86,0
CUST_06453,Standard,Google Search,42,6,2623.55,0
CUST_06454,Standard,Email Marketing,27,4,3798.67,0
CUST_06455,Standard,Google Search,7,3,2093.02,0
CUST_06456,Standard,Google Search,37,5,2463.5,0
CUST_06457,Basic,Email Marketing,35,2,1266.83,1
CUST_06458,Premium,Google Search,46,3,2647.98,1
CUST_06459,Premium,Google Search,17,4,2485.28,0
CUST_06460,Standard,Email Marketing,3,7,641.35,0
CUST_06461,Basic,Email Marketing,14,5,331.58,1
CUST_06462,Basic,Facebook Ads,30,5,266.74,1
CUST_06463,Basic,Organic,43,4,1073.38,0
CUST_06464,Premium,Email Marketing,26,6,358.27,0
CUST_06465,Standard,Google Search,42,0,1818.16,0
CUST_06466,Basic,Organic,37,3,2041.95,0
CUST_06467,Premium,Email Marketing,39,7,3295.0,0
CUST_06468,Standard,Facebook Ads,44,4,496.63,0
CUST_06469,Basic,Email Marketing,30,5,85.74,1
CUST_06470,Basic,Organic,16,2,868.92,0
CUST_06471,Premium,Google Search,19,0,2587.47,0
CUST_06472,Basic,Facebook Ads,43,1,2338.8,0
CUST_06473,Basic,Email Marketing,42,2,2651.03,0
CUST_06474,Premium,Google Search,17,7,2312.7,0
CUST_06475,Premium,Organic,46,2,2963.92,0
CUST_06476,Basic,Facebook Ads,47,5,259.24,1
CUST_06477,Premium,Email Marketing,1,3,4335.99,0
CUST_06478,Basic,Facebook Ads,43,4,3636.36,0
CUST_06479,Basic,Google Search,43,4,2166.57,0
CUST_06480,Standard,Facebook Ads,37,3,2424.62,0
CUST_06481,Basic,Organic,9,0,2893.3,0
CUST_06482,Premium,Facebook Ads,48,2,1021.88,0
CUST_06483,Basic,Organic,12,6,90.29,0
CUST_06484,Standard,Organic,8,0,2460.72,0
CUST_06485,Standard,Email Marketing,16,6,2399.9,0
CUST_06486,Basic,Google Search,20,6,85.47,1
CUST_06487,Premium,Facebook Ads,2,7,4283.2,0
CUST_06488,Basic,Email Marketing,46,1,3358.19,0
CUST_06489,Basic,Facebook Ads,32,1,4466.66,0
CUST_06490,Standard,Facebook Ads,12,4,3436.45,0
CUST_06491,Basic,Google Search,17,3,728.99,0
CUST_06492,Standard,Email Marketing,18,3,273.78,0
CUST_06493,Standard,Organic,37,5,2461.01,0
CUST_06494,Basic,Google Search,8,4,3810.22,0
CUST_06495,Basic,Facebook Ads,17,4,4230.12,1
CUST_06496,Basic,Google Search,32,6,150.75,0
CUST_06497,Premium,Facebook Ads,25,1,2663.96,0
CUST_06498,Standard,Facebook Ads,12,3,3338.16,0
CUST_06499,Standard,Facebook Ads,10,0,2419.07,0
CUST_06500,Basic,Email Marketing,22,2,501.58,0
CUST_06501,Standard,Organic,8,5,4461.58,0
CUST_06502,Basic,Google Search,25,1,1292.1,1
CUST_06503,Standard,Email Marketing,42,1,929.42,0
CUST_06504,Standard,Email Marketing,20,7,1048.2,0
CUST_06505,Premium,Google Search,13,UNKNOWN,2221.93,0
CUST_06506,Standard,Organic,1,1,2834.73,0
CUST_06507,Standard,Organic,38,2,722.94,0
CUST_06508,Basic,Google Search,44,2,468.0,0
CUST_06509,Basic,Facebook Ads,42,7,163.69,1
CUST_06510,Standard,Organic,25,3,1552.96,0
CUST_06511,Standard,Facebook Ads,5,1,2998.93,0
CUST_06512,Premium,Google Search,23,3,3322.28,0
CUST_06513,Premium,Google Search,5,3,2376.78,0
CUST_06514,Premium,Google Search,44,7,2631.6,0
CUST_06515,Basic,Facebook Ads,31,1,3164.3,0
CUST_06516,Standard,Facebook Ads,33,5,2411.41,0
CUST_06517,Premium,Google Search,28,5,1977.67,0
CUST_06518,Premium,Facebook Ads,15,4,4348.45,0
CUST_06519,Premium,Email Marketing,32,3,3040.13,0
CUST_06520,Standard,Email Marketing,24,6,804.88,0
CUST_06521,Premium,Organic,29,1,1271.7,0
CUST_06522,Basic,Facebook Ads,17,1,1844.08,0
CUST_06523,Standard,Facebook Ads,48,3,3050.78,0
CUST_06524,Premium,Email Marketing,19,6,1959.06,0
CUST_06525,Basic,Email Marketing,34,2,1501.14,0
CUST_06526,Standard,Google Search,21,1,2356.18,0
CUST_06527,Basic,Google Search,48,1,3639.51,0
CUST_06528,Basic,Google Search,6,3,1302.87,0
CUST_06529,Basic,Facebook Ads,44,0,NaN,0
CUST_06530,Standard,Email Marketing,3,3,591.59,0
CUST_06531,Premium,Email Marketing,14,2,730.05,0
CUST_06532,Standard,Google Search,23,6,1311.78,1
CUST_06533,Premium,Email Marketing,27,3,2680.64,0
CUST_06534,Standard,Email Marketing,24,5,2943.78,0
CUST_06535,Premium,Facebook Ads,11,0,844.57,0
CUST_06536,Premium,Google Search,32,1,2249.1,0
CUST_06537,Premium,Google Search,26,0,2995.86,0
CUST_06538,Premium,Facebook Ads,18,0,4364.99,1
CUST_06539,Basic,Organic,24,0,2114.8,0
CUST_06540,Standard,Google Search,2,2,2746.28,0
CUST_06541,Standard,Organic,48,6,2476.66,0
CUST_06542,Basic,Email Marketing,41,2,1485.66,1
CUST_06543,Premium,Email Marketing,34,4,1634.91,0
CUST_06544,Basic,Facebook Ads,32,7,288.28,1
CUST_06545,Standard,Facebook Ads,7,2,2449.49,0
CUST_06546,Premium,Facebook Ads,16,7,1209.09,0
CUST_06547,Standard,Email Marketing,13,5,3067.99,0
CUST_06548,Basic,Organic,25,2,2994.55,0
CUST_06549,Basic,Google Search,4,2,3834.82,0
CUST_06550,Premium,Email Marketing,19,1,3959.78,0
CUST_06551,Standard,Organic,37,1,NaN,0
CUST_06552,Standard,Organic,6,2,2876.21,0
CUST_06553,Basic,Google Search,1,3,1027.21,0
CUST_06554,Basic,Google Search,24,4,3873.1,0
CUST_06555,Premium,Facebook Ads,43,0,3352.84,0
CUST_06556,Standard,Facebook Ads,36,5,893.42,1
CUST_06557,Premium,Email Marketing,19,3,4194.71,0
CUST_06558,Basic,Email Marketing,8,3,4173.14,0
CUST_06559,Standard,Organic,4,7,2736.62,0
CUST_06560,Standard,Google Search,14,6,967.07,0
CUST_06561,Basic,Email Marketing,29,4,2658.0,0
CUST_06562,Premium,Email Marketing,29,6,999.46,0
CUST_06563,Basic,Organic,45,5,227.06,0
CUST_06564,Basic,Organic,15,UNKNOWN,1568.15,0
CUST_06565,Standard,Google Search,39,4,3631.71,0
CUST_06566,Basic,Organic,24,7,124.3,1
CUST_06567,Premium,Email Marketing,5,5,1903.68,0
CUST_06568,Standard,Google Search,47,4,3303.66,0
CUST_06569,Standard,Google Search,3,3,356.94,0
CUST_06570,Basic,Facebook Ads,16,5,306.49,1
CUST_06571,Basic,Organic,39,4,1912.9,0
CUST_06572,Basic,Facebook Ads,26,7,333.91,1
CUST_06573,Basic,Organic,5,7,308.56,1
CUST_06574,Premium,Email Marketing,39,4,4475.74,0
CUST_06575,Basic,Email Marketing,39,2,3898.79,0
CUST_06576,Standard,Email Marketing,18,7,1289.79,0
CUST_06577,Basic,Google Search,20,0,1113.99,0
CUST_06578,Standard,Google Search,22,5,731.24,0
CUST_06579,Premium,Google Search,19,4,2803.59,0
CUST_06580,Premium,Organic,18,7,842.53,0
CUST_06581,Basic,Google Search,16,0,1613.73,0
CUST_06582,Basic,Facebook Ads,14,2,4149.12,0
CUST_06583,Basic,Organic,37,4,1804.04,0
CUST_06584,Basic,Organic,23,3,1539.0,0
CUST_06585,Standard,Google Search,15,3,4326.62,0
CUST_06586,Premium,Google Search,30,4,3105.34,0
CUST_06587,Premium,Facebook Ads,42,5,720.31,0
CUST_06588,Standard,Email Marketing,3,5,205.1,0
CUST_06589,Premium,Google Search,11,7,1714.99,0
CUST_06590,Premium,Organic,7,2,196.4,0
CUST_06591,Standard,Facebook Ads,11,4,468.22,0
CUST_06592,Basic,Google Search,1,0,1889.34,0
CUST_06593,Standard,Organic,19,5,1378.97,1
CUST_06594,Basic,Email Marketing,14,5,101.3,1
CUST_06595,Premium,Facebook Ads,42,3,2007.91,0
CUST_06596,Premium,Email Marketing,19,3,1476.58,0
CUST_06597,Premium,Facebook Ads,46,2,2214.66,0
CUST_06598,Standard,Facebook Ads,39,0,653.49,0
CUST_06599,Standard,Organic,45,4,553.68,0
CUST_06600,Standard,Email Marketing,42,1,788.4,0
CUST_06601,Premium,Facebook Ads,22,2,1484.24,0
CUST_06602,Standard,Facebook Ads,42,7,1166.42,0
CUST_06603,Standard,Email Marketing,38,4,3804.28,0
CUST_06604,Premium,Email Marketing,20,6,3162.09,0
CUST_06605,Basic,Facebook Ads,8,2,1060.3,0
CUST_06606,Basic,Google Search,7,2,4239.71,0
CUST_06607,Premium,Facebook Ads,28,4,4486.62,0
CUST_06608,Standard,Organic,10,1,3837.92,1
CUST_06609,Standard,Google Search,21,7,894.84,0
CUST_06610,Basic,Email Marketing,17,3,1767.69,0
CUST_06611,Basic,Google Search,7,7,115.11,1
CUST_06612,Standard,Google Search,28,4,2077.33,0
CUST_06613,Premium,Organic,13,3,3508.55,0
CUST_06614,Standard,Google Search,37,3,3588.73,0
CUST_06615,Premium,Organic,12,5,992.52,0
CUST_06616,Premium,Organic,36,0,3836.22,0
CUST_06617,Premium,Facebook Ads,8,6,3012.94,0
CUST_06618,Standard,Google Search,48,7,2630.54,1
CUST_06619,Basic,Facebook Ads,46,5,354.18,0
CUST_06620,Premium,Google Search,47,2,1255.42,0
CUST_06621,Premium,Email Marketing,1,0,1470.68,0
CUST_06622,Basic,Google Search,19,3,1085.48,0
CUST_06623,Standard,Email Marketing,22,7,4470.14,0
CUST_06624,Premium,Email Marketing,39,5,835.95,0
CUST_06625,Basic,Organic,29,7,297.54,1
CUST_06626,Basic,Facebook Ads,38,5,392.62,1
CUST_06627,Premium,Facebook Ads,28,4,512.45,0
CUST_06628,Premium,Facebook Ads,5,3,3072.69,0
CUST_06629,Standard,Google Search,48,4,3391.1,0
CUST_06630,Standard,Facebook Ads,12,1,3845.11,0
CUST_06631,Premium,Facebook Ads,22,5,3320.81,0
CUST_06632,Basic,Email Marketing,27,1,4335.31,0
CUST_06633,Standard,Email Marketing,10,3,2858.52,0
CUST_06634,Standard,Facebook Ads,22,5,3705.28,0
CUST_06635,Premium,Email Marketing,38,0,3202.31,0
CUST_06636,Standard,Google Search,30,2,3424.41,0
CUST_06637,Premium,Email Marketing,22,7,2337.83,0
CUST_06638,Premium,Google Search,30,6,3321.15,1
CUST_06639,Standard,Email Marketing,20,4,3377.03,0
CUST_06640,Basic,Email Marketing,8,4,4385.78,0
CUST_06641,Standard,Organic,12,2,3545.94,0
CUST_06642,Premium,Organic,31,0,2687.0,0
CUST_06643,Premium,Facebook Ads,28,3,3971.86,0
CUST_06644,Basic,Facebook Ads,27,2,4009.49,0
CUST_06645,Basic,Facebook Ads,34,5,392.6,1
CUST_06646,Standard,Facebook Ads,4,6,1631.13,0
CUST_06647,Standard,Email Marketing,2,7,3260.5,1
CUST_06648,Premium,Google Search,44,6,429.88,0
CUST_06649,Basic,Facebook Ads,16,6,131.55,0
CUST_06650,Standard,Organic,12,0,739.64,0
CUST_06651,Standard,Email Marketing,28,6,1369.98,0
CUST_06652,Standard,Facebook Ads,37,1,1618.1,0
CUST_06653,Basic,Google Search,23,7,380.17,1
CUST_06654,Basic,Organic,21,4,3363.42,1
CUST_06655,Premium,Facebook Ads,4,6,3560.52,0
CUST_06656,Premium,Google Search,10,5,2520.2,0
CUST_06657,Basic,Email Marketing,12,2,2225.61,0
CUST_06658,Premium,Organic,24,2,296.78,0
CUST_06659,Basic,Google Search,33,2,4489.75,0
CUST_06660,Basic,Organic,28,0,725.4,0
CUST_06661,Basic,Organic,25,3,1236.56,1
CUST_06662,Standard,Facebook Ads,11,7,4009.35,0
CUST_06663,Basic,Facebook Ads,41,5,159.0,0
CUST_06664,Premium,Organic,21,6,3584.63,0
CUST_06665,Premium,Organic,22,3,385.97,0
CUST_06666,Standard,Google Search,38,7,989.41,0
CUST_06667,Premium,Facebook Ads,17,1,1568.75,0
